"ID","Class","Sex","Age","State","Spawnsite","AdultOrDead","X_Coord","Y_Coord","Strategy"
1,"adult","F",6120,"Feeding",2,11868.0156922291,30.37004694,45.0902842,"W"
2,"adult","F",5863,"Feeding",6,9843.4179438775,29.28894371,44.11982242,"W"
3,"adult","F",6030,"Wintering",4,7365.95330093894,25.023333,43.727083,"W"
4,"adult","M",4367,"Feeding",20,5517.04385320539,30.07093748,45.02042203,"S"
5,"adult","F",4833,"Feeding",2,5619.68158775948,29.68288377,44.57407896,"W"
6,"adult","M",4190,"Feeding",16,4543.59548566933,29.4381152,44.67316158,"S"
7,"adult","F",6166,"Feeding",5,7311.67515644059,29.49361986,44.43196287,"W"
8,"adult","F",5225,"Feeding",6,9424.23800806455,30.17463574,44.26587992,"W"
9,"adult","F",6545,"Wintering",2,6551.32136831619,23.971206,43.749256,"W"
10,"adult","F",9264,"Feeding",14,9870.52530758023,29.79258184,44.89822993,"S"
11,"adult","M",12840,"Feeding",10,15693.905430432,29.39320233,44.42297495,"W"
12,"adult","F",5654,"Feeding",12,7213.31257119961,29.66097107,44.31392389,"S"
13,"adult","M",19926,"Feeding",7,25697.2583125524,29.7989841,44.39866987,"W"
14,"adult","F",5412,"Feeding",23,5444.89791499947,29.75579777,44.97165757,"S"
15,"adult","F",15809,"Feeding",11,16534.1843768334,29.97364017,44.55030398,"S"
16,"adult","F",5733,"Wintering",8,6653.44117957074,26.8774,44.125767,"W"
17,"adult","M",7268,"Feeding",9,7333.41656536719,29.88444557,44.51910742,"W"
18,"adult","M",7701,"Feeding",11,13819.3728379885,29.843166,44.82768304,"S"
19,"adult","M",4490,"Feeding",20,5531.23239483498,29.44084759,44.55639378,"S"
20,"adult","M",5108,"Feeding",10,5382.30525657628,30.61414951,44.81492485,"W"
21,"adult","F",5818,"Feeding",16,9242.76155253068,29.66661567,44.52888048,"S"
22,"adult","M",5295,"Feeding",17,6086.78185494174,30.53735385,44.6915534,"S"
23,"adult","M",12108,"Wintering",2,13943.261745514,23.971206,43.749256,"W"
24,"adult","F",5649,"Feeding",19,6862.65598638449,29.38405717,44.31390151,"S"
25,"adult","M",6469,"Wintering",5,8920.37585427258,25.708919,43.695656,"W"
26,"adult","M",7027,"Feeding",5,7638.04486612668,29.14215925,44.25804174,"W"
27,"adult","F",6023,"Feeding",20,7241.60127550457,30.27823183,44.95049028,"S"
28,"adult","F",5602,"Wintering",10,5722.86341816094,27.805513,44.325592,"W"
29,"adult","F",4864,"Wintering",1,4886.79117213043,23.971206,43.749256,"W"
30,"adult","F",5204,"Feeding",23,6650.98708829191,30.45842735,45.27887777,"S"
31,"adult","M",4987,"Feeding",18,5349.19902526517,29.71261711,44.50072908,"S"
32,"adult","F",5473,"Feeding",9,10283.015958781,29.40407081,44.4239362,"W"
33,"adult","F",6925,"Feeding",8,9263.88069013145,30.39196317,44.9848672,"W"
34,"adult","M",5291,"Wintering",5,5302.08348594001,25.708919,43.695656,"W"
35,"adult","F",10451,"Feeding",2,12940.6410583165,29.38215991,44.23900579,"W"
36,"adult","M",4477,"Wintering",9,6726.6259617568,27.584667,44.213077,"W"
37,"adult","M",5150,"Feeding",12,5776.43066298869,29.33950095,44.59693628,"S"
38,"adult","M",8834,"Feeding",3,10048.79742444,29.27739922,44.21767343,"W"
39,"adult","F",7312,"Feeding",11,10577.1168841806,29.42062935,44.11532343,"S"
40,"adult","F",5605,"Feeding",2,6310.72550460417,30.36396839,45.50561277,"W"
41,"adult","M",5703,"Feeding",6,6913.4091810477,30.0346803,44.17795631,"W"
42,"adult","F",12922,"Feeding",4,13263.3680340928,29.4758766,44.57087369,"W"
43,"adult","F",5633,"Feeding",21,10198.7450869859,30.23486461,45.41641487,"S"
44,"adult","M",7263,"Feeding",23,7498.12102552429,29.46627506,44.31996329,"S"
45,"adult","F",5589,"Feeding",4,12251.1877874385,30.29053144,45.37587938,"W"
46,"adult","M",5122,"Wintering",5,5915.63867382063,25.708919,43.695656,"W"
47,"adult","M",6645,"Feeding",9,8937.39570762748,30.38948984,44.92574942,"W"
48,"adult","F",7161,"Feeding",21,8433.5302037926,30.08048363,44.24094839,"S"
49,"adult","M",3871,"Feeding",15,6773.82059399504,30.3843602,44.92275099,"S"
50,"adult","M",4631,"Feeding",14,4672.93718455079,29.72647095,44.12432952,"S"
51,"adult","F",5883,"Feeding",20,9175.40661888038,30.48947688,45.29425017,"S"
52,"adult","M",12511,"Feeding",16,16637.8232639439,30.03094146,45.32150919,"S"
53,"adult","M",5287,"Feeding",20,5889.4671966054,29.71261711,44.50072908,"S"
54,"adult","F",7392,"Feeding",11,7853.03303936996,30.00024416,45.32807531,"S"
55,"adult","M",4407,"Feeding",8,4748.00321971369,29.09650989,44.30541551,"W"
56,"adult","M",9665,"Feeding",1,11596.5955827715,30.03173593,44.73317312,"W"
57,"adult","M",9984,"Wintering",1,10878.1067678222,23.971206,43.749256,"W"
58,"adult","M",10313,"Wintering",6,12749.7451746318,25.708919,43.695656,"W"
59,"adult","M",10691,"Feeding",22,11036.4988909619,29.57729121,44.55987182,"S"
60,"adult","M",5072,"Feeding",16,5190.93911806913,29.64884519,44.24876338,"S"
61,"adult","M",13125,"Feeding",21,20645.2256273646,29.40888656,44.31012615,"S"
62,"adult","F",5184,"Feeding",11,5307.43559055869,29.89548174,44.68603694,"S"
63,"adult","M",5062,"Feeding",16,9133.57504903544,30.36674086,44.92030641,"S"
64,"adult","F",6264,"Feeding",17,6312.8396422388,29.98464593,45.12425381,"S"
65,"adult","M",5956,"Feeding",4,8651.13056013986,29.15744715,44.49722593,"W"
66,"adult","M",6510,"Feeding",23,7666.90562383244,29.98047122,45.205428,"S"
67,"adult","M",6090,"Feeding",19,6659.35946057341,30.41446101,44.7460772,"S"
68,"adult","F",6576,"Feeding",21,9106.0852082229,30.55042705,44.77982363,"S"
69,"adult","F",6277,"Feeding",17,8534.22884813806,29.99543334,44.70536383,"S"
70,"adult","F",6429,"Feeding",5,6992.89645984595,29.4931417,44.34701431,"W"
71,"adult","M",5062,"Wintering",7,6004.05263217865,26.8774,44.125767,"W"
72,"adult","M",14266,"Feeding",7,15348.5662700735,29.79010285,45.30182528,"W"
73,"adult","F",6217,"Feeding",10,9548.43534558207,29.98785256,44.41795509,"W"
74,"adult","F",6438,"Feeding",9,7164.47444337513,29.94757603,45.24033315,"W"
75,"adult","M",6706,"Feeding",21,9129.45023188293,30.59360832,45.06928012,"S"
76,"adult","F",5506,"Feeding",7,5889.81203313731,29.16227868,44.2426907,"W"
77,"adult","M",4174,"Feeding",11,12156.3473300937,29.80609079,44.92681053,"S"
78,"adult","F",8122,"Feeding",2,9657.75517578922,29.50475718,44.38139789,"W"
79,"adult","M",13600,"Wintering",7,16979.3983605366,26.8774,44.125767,"W"
80,"adult","M",6032,"Feeding",7,13474.1129058715,30.36953403,45.05854086,"W"
81,"adult","F",6150,"Feeding",19,7945.19803460035,29.65752103,44.3198491,"S"
82,"adult","M",5653,"Feeding",20,6001.32274674042,29.70716374,44.1817501,"S"
83,"adult","F",6437,"Feeding",19,7322.51946315821,29.10255001,44.33411527,"S"
84,"adult","M",6579,"Feeding",6,13575.1268751755,30.22337526,45.33048298,"W"
85,"adult","M",4424,"Feeding",15,4890.04069172847,29.89135374,44.86653851,"S"
86,"adult","F",7344,"Feeding",15,13807.9190722761,29.37340988,44.18173974,"S"
87,"adult","F",7266,"Feeding",12,10139.6887883383,29.92213867,44.93813972,"S"
88,"adult","F",7119,"Feeding",6,7238.18868017104,29.31318778,44.55485726,"W"
89,"adult","F",7231,"Feeding",12,10457.8160404398,30.25444256,45.03395727,"S"
90,"adult","F",8919,"Feeding",18,9002.50568178609,30.45622631,45.19571655,"S"
91,"adult","F",6187,"Feeding",11,6883.05370859895,29.88664372,44.36015613,"S"
92,"adult","F",5541,"Feeding",2,8319.51454265542,30.28328117,45.47830345,"W"
93,"adult","M",4367,"Feeding",16,5766.24552389025,30.05618005,44.71118128,"S"
94,"adult","F",9714,"Feeding",22,11629.8997264157,30.16821907,45.45494386,"S"
95,"adult","M",6736,"Feeding",21,6883.05607036338,29.70456631,44.11827424,"S"
96,"adult","F",6307,"Feeding",23,6975.89311261752,29.53958593,44.40919702,"S"
97,"adult","M",4682,"Feeding",13,4789.29200993957,29.95269732,44.87588522,"S"
98,"adult","F",6919,"Wintering",10,11292.3250270846,27.805513,44.325592,"W"
99,"adult","F",5099,"Wintering",5,5285.59897861899,25.708919,43.695656,"W"
100,"adult","F",4981,"Feeding",20,7790.92693078711,29.18739269,44.64566645,"S"
101,"adult","F",12327,"Feeding",14,17046.7038948214,29.23817645,44.10399943,"S"
102,"adult","M",4727,"Wintering",10,4917.00509125972,27.805513,44.325592,"W"
103,"adult","F",7481,"Wintering",3,7667.99669793341,25.023333,43.727083,"W"
104,"adult","F",12602,"Feeding",6,19262.8842112914,29.90108672,45.11625993,"W"
105,"adult","F",6004,"Feeding",10,8407.59397847888,30.42079731,45.12723015,"W"
106,"adult","M",6862,"Wintering",9,11676.3274099092,27.584667,44.213077,"W"
107,"adult","F",5401,"Feeding",13,5526.0220030024,29.8149877,45.10730199,"S"
108,"adult","M",4565,"Feeding",8,5540.24479385372,29.63187285,44.52269053,"W"
109,"adult","F",5747,"Feeding",15,6746.66324264929,29.30774944,44.11632759,"S"
110,"adult","F",7138,"Feeding",20,7963.98927272125,30.31069942,44.55341006,"S"
111,"adult","F",8472,"Feeding",19,9969.66084183507,30.59930931,44.59770466,"S"
112,"adult","M",6415,"Feeding",4,9857.3338497269,29.4417723,44.56521358,"W"
113,"adult","M",8702,"Feeding",18,15500.2151295595,29.27258908,44.42701937,"S"
114,"adult","F",6190,"Feeding",14,6624.47689015418,28.94245822,44.40694973,"S"
115,"adult","F",6201,"Wintering",10,6242.57247196045,27.805513,44.325592,"W"
116,"adult","M",6328,"Feeding",15,14866.2190627601,30.07116139,45.45363318,"S"
117,"adult","F",7828,"Feeding",16,9966.02826991618,30.50699012,44.71767387,"S"
118,"adult","F",6493,"Feeding",15,7268.40413621534,30.28612771,45.20406655,"S"
119,"adult","F",5564,"Feeding",14,7799.12657897725,30.35287405,45.26762466,"S"
120,"adult","F",5268,"Feeding",5,5399.19041038305,30.04982783,45.49559556,"W"
121,"adult","F",5492,"Feeding",2,6978.58533765003,29.27399355,44.30132224,"W"
122,"adult","F",7134,"Feeding",17,7627.80408323463,29.9341165,45.19931627,"S"
123,"adult","F",7674,"Feeding",2,8235.18376447041,29.86730888,45.25754202,"W"
124,"adult","F",9829,"Feeding",19,16846.7228154665,29.39567172,44.26812254,"S"
125,"adult","F",6951,"Wintering",5,7414.70751777291,25.708919,43.695656,"W"
126,"adult","F",7610,"Feeding",14,8055.92469971515,29.98391358,44.54130895,"S"
127,"adult","F",11669,"Feeding",1,12865.7406754699,30.31750757,44.63844125,"W"
128,"adult","M",7711,"Feeding",11,8250.68979832502,29.83548622,44.37989894,"S"
129,"adult","M",8473,"Feeding",21,15443.1562141252,30.22162227,44.86096493,"S"
130,"adult","M",4287,"Wintering",6,4398.76565313595,25.708919,43.695656,"W"
131,"adult","M",7155,"Feeding",2,8615.41691879481,30.04502961,44.31255485,"W"
132,"adult","F",5375,"Feeding",4,5555.78950313766,29.74031574,45.12811329,"W"
133,"adult","M",4860,"Feeding",22,5762.97881881133,29.61031371,44.06788504,"S"
134,"adult","M",5050,"Feeding",9,5941.32397555327,30.06132832,44.84793476,"W"
135,"adult","M",10735,"Feeding",8,21594.1906866822,29.85276071,44.26457073,"W"
136,"adult","F",2805,"Feeding",18,4928.02320419441,29.79820339,45.17362291,"S"
137,"adult","F",5500,"Feeding",14,5547.76456474859,29.89105529,44.50721008,"S"
138,"adult","M",6039,"Feeding",23,6426.50705981674,29.26708345,44.55453223,"S"
139,"adult","F",5597,"Feeding",23,7750.82500957884,29.71774045,45.14619529,"S"
140,"adult","F",5216,"Feeding",13,6687.01318939496,29.20460214,44.4718439,"S"
141,"adult","M",6191,"Feeding",3,7709.05025449109,29.94305813,45.16375321,"W"
142,"adult","F",11227,"Feeding",12,14069.7282147315,29.17208916,44.41025517,"S"
143,"adult","F",5779,"Feeding",19,5963.94533391111,28.84363183,44.40555503,"S"
144,"adult","M",4064,"Feeding",17,4400.59880055883,30.17409992,44.63560603,"S"
145,"adult","M",5339,"Feeding",4,6164.02856180849,29.93386325,44.14045817,"W"
146,"adult","M",7009,"Feeding",9,8945.00139569323,28.94227608,44.42313906,"W"
147,"adult","F",4879,"Feeding",10,10592.699369515,30.01256635,44.98602268,"W"
148,"adult","F",6266,"Wintering",2,6756.65046068095,23.971206,43.749256,"W"
149,"adult","M",4500,"Feeding",18,6801.82384302258,29.95321062,44.83709634,"S"
150,"adult","F",10799,"Feeding",3,10846.9691326047,29.77467091,44.62647259,"W"
151,"adult","F",6723,"Feeding",21,9020.78493789903,29.97453256,44.90660602,"S"
152,"adult","F",5461,"Feeding",21,5479.4687951034,30.14350444,44.54632728,"S"
153,"adult","M",5556,"Feeding",11,5847.2099582096,30.03889059,45.3304585,"S"
154,"adult","F",6044,"Feeding",15,6164.19441705197,29.86991564,45.45323554,"S"
155,"adult","M",4132,"Feeding",13,5923.67795288027,30.29330767,44.56892667,"S"
156,"adult","M",6564,"Feeding",22,7825.2195611507,30.31263958,45.3472003,"S"
157,"adult","F",7284,"Feeding",3,9110.03787239321,30.60169354,44.95292994,"W"
158,"adult","F",5444,"Wintering",6,7119.41468383186,25.708919,43.695656,"W"
159,"adult","M",4684,"Feeding",15,7202.42699709437,30.34270057,45.13834461,"S"
160,"adult","F",5172,"Wintering",7,5862.26201123744,26.8774,44.125767,"W"
161,"adult","F",5873,"Feeding",8,6191.33934840078,29.34114737,44.47855368,"W"
162,"adult","M",5248,"Feeding",4,23431.522713422,29.43162383,44.14993006,"W"
163,"adult","F",7004,"Feeding",3,7122.58824024163,29.99669579,44.92816999,"W"
164,"adult","F",5999,"Feeding",19,6939.9546893537,29.03675434,44.47619486,"S"
165,"adult","F",7237,"Feeding",1,7592.48220344726,30.46101166,44.52412605,"W"
166,"adult","M",4292,"Feeding",3,4312.55048266775,29.92176076,45.44132851,"W"
167,"adult","F",6789,"Feeding",4,10134.3135596651,30.114571,44.90986163,"W"
168,"adult","M",5197,"Wintering",1,6189.14032098814,23.971206,43.749256,"W"
169,"adult","M",11461,"Feeding",3,12106.3598107383,29.76220956,44.93016199,"W"
170,"adult","M",8160,"Feeding",8,10840.539349602,30.52948267,44.99355882,"W"
171,"adult","F",5225,"Feeding",23,5260.43279644102,30.04872031,44.53790469,"S"
172,"adult","F",5551,"Wintering",4,6618.17851187102,25.023333,43.727083,"W"
173,"adult","M",4380,"Feeding",15,4592.48723534076,29.79701624,44.37823854,"S"
174,"adult","F",8723,"Feeding",6,12873.0343898979,30.09603397,45.10942497,"W"
175,"adult","F",13210,"Feeding",6,15228.7849018412,29.54758385,44.62088429,"W"
176,"adult","M",4388,"Feeding",13,7843.82392088016,29.2481642,44.6573418,"S"
177,"adult","F",5237,"Feeding",8,5536.22594843805,30.43273682,45.02286019,"W"
178,"adult","F",10526,"Feeding",18,13565.1447344553,29.59160863,44.25835416,"S"
179,"adult","F",6346,"Feeding",4,6757.10450899508,29.45561189,44.78321771,"W"
180,"adult","F",6810,"Wintering",1,7109.00435269741,23.971206,43.749256,"W"
181,"adult","F",6174,"Wintering",2,8612.92924448974,23.971206,43.749256,"W"
182,"adult","F",5720,"Feeding",23,6099.81562594511,29.75107027,44.0589529,"S"
183,"adult","F",5508,"Feeding",18,5741.85816601291,30.34270057,45.13834461,"S"
184,"adult","M",5066,"Feeding",16,15610.7791088127,29.56315957,44.6722231,"S"
185,"adult","M",4835,"Feeding",11,7264.10292897741,29.934942,45.24265971,"S"
186,"adult","F",5281,"Feeding",14,8525.08580408186,29.87762429,44.94959087,"S"
187,"adult","M",5124,"Feeding",12,7378.24610271119,30.13799215,44.4766607,"S"
188,"adult","M",4638,"Feeding",12,4824.61614037704,30.08248844,45.37346016,"S"
189,"adult","M",7146,"Feeding",5,7354.57111888076,29.05368533,44.43090751,"W"
190,"adult","F",5417,"Wintering",8,7653.52821017556,26.8774,44.125767,"W"
191,"adult","M",5257,"Feeding",6,14643.390965985,29.85789162,44.89197417,"W"
192,"adult","F",5302,"Feeding",22,5525.02610414289,30.12365676,44.70289677,"S"
193,"adult","F",5549,"Wintering",10,5597.93141559187,27.805513,44.325592,"W"
194,"adult","M",4400,"Feeding",19,5381.56783012722,29.86673608,44.9140315,"S"
195,"adult","F",6063,"Feeding",18,8765.55969318502,29.66352403,44.23126951,"S"
196,"adult","M",6135,"Feeding",22,9027.59323913762,30.45415319,45.30840463,"S"
197,"adult","M",8328,"Wintering",5,8573.46626748396,25.708919,43.695656,"W"
198,"adult","F",5818,"Wintering",5,9775.37283472471,25.708919,43.695656,"W"
199,"adult","F",6023,"Wintering",5,6554.15695442468,25.708919,43.695656,"W"
200,"adult","F",6564,"Feeding",23,8208.62401154106,29.27131903,44.74958524,"S"
201,"adult","M",8687,"Feeding",16,9210.3988930829,30.24436469,44.33669932,"S"
202,"adult","M",4659,"Feeding",12,4858.4896337255,29.91509953,45.34114134,"S"
203,"adult","F",5098,"Feeding",20,5302.12352424022,30.01710818,45.18075472,"S"
204,"adult","M",15746,"Feeding",23,17910.2572694946,29.37325609,44.10606365,"S"
205,"adult","F",10730,"Wintering",9,11617.3169156457,27.584667,44.213077,"W"
206,"adult","M",6030,"Feeding",15,6657.550188425,30.20365577,44.66191397,"S"
207,"adult","M",4033,"Feeding",15,4421.78364880754,29.21774273,44.7652187,"S"
208,"adult","F",5483,"Feeding",13,7636.40415132139,29.7308708,45.03659819,"S"
209,"adult","M",8713,"Feeding",9,8985.8560584655,30.41960695,45.0845989,"W"
210,"adult","F",7826,"Wintering",4,8137.03897464029,25.023333,43.727083,"W"
211,"adult","F",8798,"Feeding",4,11385.6204392973,30.6203901,44.96943144,"W"
212,"adult","F",5470,"Feeding",10,5810.63355525862,30.13384798,45.23162104,"W"
213,"adult","F",5349,"Feeding",23,7460.04127807356,30.37396267,44.90711069,"S"
214,"adult","F",6902,"Feeding",17,9734.06500977218,29.73101731,45.16960108,"S"
215,"adult","F",7596,"Feeding",3,9668.10779419854,30.33891915,44.8716826,"W"
216,"adult","F",5168,"Feeding",5,5553.96006110683,29.88193344,45.14844446,"W"
217,"adult","F",5159,"Feeding",22,6172.89195300359,29.54028007,44.44437516,"S"
218,"adult","F",7799,"Feeding",5,8544.12494610223,29.3395696,44.11489198,"W"
219,"adult","M",6391,"Feeding",11,6739.15178856556,30.09135703,44.92911571,"S"
220,"adult","M",4953,"Feeding",17,6830.79827654106,30.46305382,44.98437184,"S"
221,"adult","F",5863,"Feeding",3,6251.7057205514,29.35034992,44.41204466,"W"
222,"adult","M",4154,"Feeding",17,4724.68002851517,29.06144111,44.60336677,"S"
223,"adult","M",8067,"Feeding",19,8180.36057848913,30.35092438,44.91774211,"S"
224,"adult","M",5274,"Feeding",7,8865.21915940354,29.80716603,44.88532097,"W"
225,"adult","F",6031,"Feeding",17,6337.33032307588,29.03119168,44.18774701,"S"
226,"adult","M",3989,"Feeding",7,4053.64225614304,30.31757903,44.6498537,"W"
227,"adult","M",8400,"Feeding",13,17817.0318495784,29.68444998,44.39805489,"S"
228,"adult","M",19495,"Feeding",22,25093.1671602569,29.72647095,44.12432952,"S"
229,"adult","M",5292,"Wintering",5,10635.5295014267,25.708919,43.695656,"W"
230,"adult","M",3611,"Feeding",21,4865.64764810004,29.57374205,44.36176688,"S"
231,"adult","F",6803,"Feeding",14,6810.11415772606,29.72906513,44.16895106,"S"
232,"adult","M",4767,"Feeding",11,4961.09435964791,29.56010722,44.36129972,"S"
233,"adult","M",6723,"Feeding",11,7334.07987193204,29.93933058,44.70049873,"S"
234,"adult","M",5654,"Feeding",17,5826.41432737675,30.04289306,45.05320764,"S"
235,"adult","M",5207,"Feeding",9,10621.7796978983,29.69948295,45.07625165,"W"
236,"adult","F",5400,"Feeding",9,5403.40350391716,29.47558343,44.70196483,"W"
237,"adult","M",6476,"Feeding",21,8660.72456361558,29.20997442,44.39789483,"S"
238,"adult","F",5929,"Feeding",13,6122.59107431769,29.31075178,44.32735511,"S"
239,"adult","M",5633,"Feeding",8,7397.7021183524,30.53735385,44.6915534,"W"
240,"adult","M",4212,"Feeding",23,5641.53656070703,30.20241185,45.11860108,"S"
241,"adult","M",10484,"Feeding",13,12267.3375811453,30.50865267,44.87278116,"S"
242,"adult","M",7270,"Feeding",4,9341.20320424456,29.87566815,44.74970267,"W"
243,"adult","F",5506,"Feeding",4,5893.45381365437,29.83887902,45.23643953,"W"
244,"adult","M",4336,"Wintering",10,4573.89934430302,27.805513,44.325592,"W"
245,"adult","M",8232,"Feeding",16,9739.58729274869,29.57949764,44.12147819,"S"
246,"adult","M",4513,"Feeding",5,7743.98670366285,29.2651817,44.41568297,"W"
247,"adult","M",5232,"Feeding",8,6740.54103515693,30.38240148,44.43666327,"W"
248,"adult","M",12793,"Feeding",11,13214.7851773085,29.40996427,44.29862478,"S"
249,"adult","F",5177,"Feeding",13,5179.81598693847,29.7931771,45.10085615,"S"
250,"adult","M",4398,"Feeding",19,5877.45939485688,28.95967152,44.23606395,"S"
251,"subadult","M",634,"Feeding",9,4390,30.08195015,45.12265749,"W"
252,"subadult","F",585,"Feeding",13,5224,29.85387749,45.00814055,"S"
253,"subadult","M",623,"Feeding",12,4221,29.60909135,44.48264393,"S"
254,"subadult","M",624,"Feeding",8,4356,30.18806916,44.37166694,"W"
255,"subadult","F",639,"Feeding",20,5415,29.63560426,44.54155053,"S"
256,"subadult","F",625,"Feeding",15,5291,28.94664857,44.55770441,"S"
257,"subadult","M",589,"Feeding",22,4175,29.15195647,44.4159251,"S"
258,"subadult","M",628,"Feeding",16,4308,30.25666697,44.72762099,"S"
259,"subadult","F",614,"Feeding",1,5156,30.10099012,44.80687849,"W"
260,"subadult","M",599,"Feeding",4,4165,30.29367001,45.26968964,"W"
261,"subadult","F",635,"Feeding",22,4950,30.01735591,44.63116071,"S"
262,"subadult","F",616,"Feeding",1,5142,29.66047542,44.65955213,"W"
263,"subadult","F",624,"Feeding",17,5071,29.87660813,44.15091345,"S"
264,"subadult","F",630,"Feeding",11,5104,30.38249298,45.06279904,"S"
265,"subadult","F",604,"Feeding",9,5151,29.81030872,44.94869208,"W"
266,"subadult","M",631,"Feeding",14,4321,29.11582348,44.45048179,"S"
267,"subadult","F",588,"Feeding",19,4965,30.11262258,45.20998472,"S"
268,"subadult","F",639,"Feeding",15,5203,30.35133056,44.92414383,"S"
269,"subadult","M",626,"Feeding",3,3949,30.14237299,45.32774153,"W"
270,"subadult","F",600,"Feeding",6,4937,30.26901119,44.46983548,"W"
271,"subadult","F",601,"Feeding",9,5290,29.78184799,44.16344691,"W"
272,"subadult","F",620,"Feeding",8,5171,29.22813456,44.44201213,"W"
273,"subadult","M",608,"Feeding",7,4044,29.20784714,44.5313701,"W"
274,"subadult","F",613,"Feeding",14,5027,30.13783094,45.11272601,"S"
275,"subadult","M",611,"Feeding",10,4429,29.6949628,44.78756878,"W"
276,"subadult","F",621,"Feeding",13,5148,30.25688135,44.8977528,"S"
277,"subadult","M",622,"Feeding",16,4259,29.26069336,44.29653244,"S"
278,"subadult","M",603,"Feeding",15,3863,29.61565109,44.34319924,"S"
279,"subadult","M",615,"Feeding",3,4249,29.7772858,44.18034384,"W"
280,"subadult","F",619,"Feeding",7,5020,29.23494012,44.60108228,"W"
281,"subadult","M",619,"Feeding",23,3741,29.07008928,44.43743445,"S"
282,"subadult","M",596,"Feeding",21,4352,29.92417459,45.44760626,"S"
283,"subadult","M",626,"Feeding",9,4440,29.87596962,44.46581049,"W"
284,"subadult","F",615,"Feeding",10,5047,30.08069538,44.38806289,"W"
285,"subadult","M",584,"Feeding",1,4325,29.89365995,44.88606801,"W"
286,"subadult","M",585,"Feeding",19,4326,30.18806131,44.4136624,"S"
287,"subadult","F",585,"Feeding",10,5095,30.01385948,45.09295184,"W"
288,"subadult","M",595,"Feeding",14,3944,30.55317592,44.93965104,"S"
289,"subadult","M",587,"Feeding",1,3997,30.09340338,44.72733243,"W"
290,"subadult","F",607,"Feeding",12,5344,29.22450471,44.1104808,"S"
291,"subadult","F",613,"Feeding",14,5179,30.15374104,45.24607782,"S"
292,"subadult","F",631,"Feeding",5,5212,29.07069459,44.44317023,"W"
293,"subadult","M",599,"Feeding",18,4300,29.83146486,45.34596623,"S"
294,"subadult","F",583,"Feeding",14,5152,28.96987791,44.38337842,"S"
295,"subadult","F",581,"Feeding",12,5201,29.93473674,45.03992107,"S"
296,"subadult","F",618,"Feeding",17,5062,30.01261651,45.32675154,"S"
297,"subadult","F",622,"Feeding",4,5250,30.17149637,44.83787916,"W"
298,"subadult","F",588,"Feeding",2,4989,30.52165395,45.08103191,"W"
299,"subadult","M",623,"Feeding",1,4375,30.25692935,44.40355698,"W"
300,"subadult","F",599,"Feeding",8,5061,29.85536531,44.79925313,"W"
301,"subadult","F",590,"Feeding",7,5006,29.81322144,44.39150501,"W"
302,"subadult","M",619,"Feeding",17,4203,30.31972202,44.37445917,"S"
303,"subadult","F",620,"Feeding",16,5111,30.21891335,44.91604562,"S"
304,"subadult","F",634,"Feeding",2,5037,30.21843709,45.25734457,"W"
305,"subadult","M",617,"Feeding",16,4313,29.95424681,44.77831728,"S"
306,"subadult","M",632,"Feeding",1,4325,29.48795196,44.13618018,"W"
307,"subadult","F",597,"Feeding",16,5077,29.31863393,44.48168718,"S"
308,"subadult","F",637,"Feeding",13,5272,30.24754719,45.11876327,"S"
309,"subadult","M",590,"Feeding",4,4251,29.21706611,44.75133993,"W"
310,"subadult","F",585,"Feeding",1,4964,30.5100491,44.88047181,"W"
311,"subadult","F",637,"Feeding",20,5312,29.25824344,44.41558711,"S"
312,"subadult","F",606,"Feeding",20,5082,30.14692786,44.7488697,"S"
313,"subadult","F",601,"Feeding",20,5129,30.10560208,45.43009819,"S"
314,"subadult","M",594,"Feeding",21,4641,29.8660334,45.24813584,"S"
315,"subadult","M",621,"Feeding",4,4271,29.36471612,44.11627853,"W"
316,"subadult","F",588,"Feeding",4,4947,30.06020427,44.39861926,"W"
317,"subadult","M",639,"Feeding",19,4279,30.11104718,45.12151733,"S"
318,"subadult","M",582,"Feeding",9,4121,29.70449806,44.81330546,"W"
319,"subadult","F",616,"Feeding",2,5317,30.44598229,44.99257209,"W"
320,"subadult","M",592,"Feeding",18,4061,29.63266319,44.40631583,"S"
321,"subadult","F",619,"Feeding",6,4976,29.03822749,44.5129574,"W"
322,"subadult","M",589,"Feeding",3,4187,30.55659629,45.11251498,"W"
323,"subadult","F",630,"Feeding",7,5182,30.29897354,44.27997606,"W"
324,"subadult","M",600,"Feeding",15,4093,28.99664501,44.55852638,"S"
325,"subadult","M",637,"Feeding",17,4170,30.30418711,45.27532707,"S"
326,"subadult","M",638,"Feeding",15,4025,29.97617949,45.10827613,"S"
327,"subadult","M",606,"Feeding",7,4227,30.34878025,45.13866496,"W"
328,"subadult","F",618,"Feeding",6,4924,30.09693928,44.89549661,"W"
329,"subadult","M",591,"Feeding",17,4340,30.05177815,45.07304911,"S"
330,"subadult","F",638,"Feeding",7,5187,29.57213153,44.29036186,"W"
331,"subadult","F",640,"Feeding",16,4850,29.61763457,44.12601527,"S"
332,"subadult","M",633,"Feeding",4,4156,29.22159897,44.40948872,"W"
333,"subadult","M",606,"Feeding",8,4356,29.33824109,44.59091423,"W"
334,"subadult","F",592,"Feeding",4,5187,30.21773324,44.29659685,"W"
335,"subadult","F",614,"Feeding",2,5025,29.89876773,44.58126752,"W"
336,"subadult","F",604,"Feeding",21,5213,30.45127326,44.57227755,"S"
